,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield
39,31/12/2014,"-1,15","0,28","0,18","0,91","0,05","R$ 5,09 B","0,00%"
40,30/09/2014,"9,18","0,45","0,35","-3,21","0,10","R$ 11,30 B","0,00%"
41,30/06/2014,"8,13","0,45","0,37","-3,19","0,10","R$ 11,27 B","23,63%"
42,31/03/2014,"2,26","0,28","0,12","0,63","0,05","R$ 3,36 B","16,66%"
43,31/12/2013,"4,55","0,59","0,24","0,97","0,10","R$ 6,98 B","21,58%"
44,30/09/2013,"8,94","0,62","0,23","1,23","0,09","R$ 6,55 B","22,72%"
45,30/06/2013,"6,54","0,70","0,26","1,19","0,11","R$ 7,64 B","16,11%"
46,31/03/2013,"5,55","0,82","0,31","1,88","0,13","R$ 9,46 B","19,60%"
47,31/12/2012,"7,21","1,14","0,51","3,33","0,19","R$ 13,55 B","12,84%"
48,30/09/2012,"9,85","1,32","0,75","3,20","0,22","R$ 15,85 B","11,08%"
49,30/06/2012,"13,78","1,57","1,20","9,17","0,28","R$ 19,26 B","11,98%"
50,31/03/2012,"4,01","0,36","0,51","2,46","0,08","R$ 5,80 B","13,53%"
51,31/12/2011,"5,82","0,55","0,63","3,18","0,18","R$ 6,27 B","1,54%"
52,30/09/2011,"3,73","0,55","0,61","2,76","0,20","R$ 6,27 B","1,54%"
53,30/06/2011,"3,41","0,57","0,60","2,40","0,22","R$ 6,27 B","1,54%"
54,31/03/2011,"3,48","0,51","0,58","2,04","0,22","R$ 6,27 B","1,54%"
55,31/12/2010,"2,97","0,52","0,57","1,71","0,22","R$ 6,27 B","1,54%"
56,30/09/2010,"4.232,72","523,61","563,28","1.730,70","226,81","R$ 6,27 T","1,54%"
57,30/06/2010,"5.326,56","550,26","549,34","1.647,91","230,54","R$ 6,27 T","1,54%"
58,31/03/2010,"-8.212,21","568,62","546,57","1.644,67","235,36","R$ 6,27 T","1,54%"
59,31/12/2009,"-5,12","0,53","0,54","1,81","0,26","R$ 6,27 B","1,54%"
60,30/09/2009,"-5,40","0,53","0,54","1,91","0,26","R$ 6,27 B","1,54%"
61,30/06/2009,"-4,80","1,15","0,49","1,83","0,33","R$ 5,96 B","1,54%"
62,31/03/2009,"8,69","0,88","0,48","1,77","0,31","R$ 5,96 B","1,54%"
63,31/12/2008,"5,28","0,87","0,48","1,78","0,31","R$ 5,96 B","1,54%"
64,30/09/2008,"5,17","0,88","0,48",NA,"0,32","R$ 5,96 B","1,54%"
65,30/06/2008,"5,18","0,91","0,49",NA,"0,34","R$ 5,96 B","1,54%"
66,31/03/2008,"6,01","0,96","0,49",NA,"0,35","R$ 5,96 B","1,54%"
67,31/12/2007,"6,82","0,98","0,49",NA,"0,35","R$ 5,96 B","1,54%"
68,30/09/2007,"6,47","0,93","0,50",NA,"0,36","R$ 5,96 B","1,54%"
69,30/06/2007,"7,78","0,96","0,50",NA,"0,37","R$ 5,96 B","1,54%"
70,31/03/2007,"8.483,60","989,80","517,69",NA,"347,33","R$ 5,96 T","1,54%"
71,31/12/2006,"12.584,02","984,25","528,44",NA,"340,12","R$ 5,96 T","1,54%"
72,30/09/2006,"-61.747,12","1.000,32","536,21",NA,"353,19","R$ 5,96 T","1,54%"
73,30/06/2006,"-24.113,64","1.012,37","538,96",NA,"364,42","R$ 5,96 T","1,54%"
74,31/03/2006,"-17.867,75","979,05","529,74",NA,"361,60","R$ 5,90 T","1,54%"
75,31/12/2005,"-17.737,60","979,95","531,27",NA,"322,00","R$ 5,90 T","1,54%"
76,30/09/2005,"-295.549,70","875,99","537,95",NA,"335,57","R$ 5,90 T","1,54%"
77,30/06/2005,"31.964,07","864,40","549,77",NA,"330,36","R$ 5,90 T","1,54%"
78,31/03/2005,"36.644,87","838,75","570,77",NA,"325,09","R$ 5,90 T","1,54%"
79,31/12/2004,"19.252,46","822,70","588,23",NA,"306,41","R$ 5,85 T","1,54%"
80,30/09/2004,"-99.160,17","796,08","614,88",NA,"313,95","R$ 5,85 T","1,54%"
81,30/06/2004,"-90.047,27","809,05","637,48",NA,"331,57","R$ 5,85 T","1,54%"
82,31/03/2004,"-172.961,78","813,15","656,94",NA,"333,34","R$ 5,85 T","1,54%"
83,31/12/2003,"-209.041,05","793,67","668,10",NA,"345,04","R$ 5,80 T","1,54%"
84,30/09/2003,"11.320,19","758,25","685,35",NA,"341,72","R$ 5,80 T","1,54%"
85,30/06/2003,"11.183,11","767,88","706,64",NA,"346,20","R$ 5,80 T","1,54%"
86,31/03/2003,"10.280,99","773,40","723,76",NA,"341,60","R$ 5,80 T","1,54%"
87,31/12/2002,"11.882,28","751,00","739,54",NA,"339,79","R$ 5,73 T","1,54%"
88,30/09/2002,"11.570,66","759,14","765,47",NA,"368,02","R$ 5,73 T","1,54%"
89,30/06/2002,"12.231,05","758,02","793,78",NA,"367,38","R$ 5,73 T","1,54%"
90,31/03/2002,"17.221,70","763,63","820,31",NA,"373,42","R$ 5,73 T","1,54%"
91,31/12/2001,"18.373,88","752,81","839,10",NA,"367,64","R$ 5,66 T","1,54%"
92,30/06/2001,"16.427,73","721,42","996,32",NA,"390,29","R$ 5,66 T","1,54%"
93,31/03/2001,"11.364,29","718,09","1.127,00",NA,"412,05","R$ 5,65 T","1,54%"
94,31/12/2000,"11.455,77","722,42","1.355,38",NA,"413,30","R$ 5,65 T","1,54%"
95,30/09/2000,NA,"735,31",NA,NA,"384,80","R$ 4,97 T","1,54%"
96,30/06/2000,"1.348,23","19,08","55,51",NA,"13,06","R$ 123,57 B","1,54%"
97,31/03/2000,"-6.618,80","19,21","82,23",NA,"14,27","R$ 123,57 B","1,54%"
