,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield
30,31/03/2017,"8,61","1,47","14,79","153,23","1,21","R$ 72,71 B","6,13%"
31,31/12/2016,"8,51","1,46","14,90","147,04","1,18","R$ 71,03 B","6,16%"
32,30/09/2016,"8,17","1,37","14,13","110,83","1,14","R$ 68,76 B","4,64%"
33,30/06/2016,"6,64","1,32","12,80","90,47","1,08","R$ 62,80 B","4,95%"
34,31/03/2016,"5,77","1,14","10,76","78,07","0,95","R$ 52,20 B","5,37%"
35,31/12/2015,"5,08","1,01","9,23","45,72","0,82","R$ 44,37 B","6,71%"
36,30/09/2015,"5,45","1,18","10,33","52,02","0,96","R$ 50,38 B","5,48%"
37,30/06/2015,"6,54","1,30","10,79","69,23","1,06","R$ 53,03 B","5,05%"
38,31/03/2015,"7,19","1,47","11,68","86,77","1,19","R$ 58,85 B","4,20%"
39,31/12/2014,"7,65","1,54","12,05","75,14","1,24","R$ 60,11 B","6,09%"
40,30/09/2014,"8,23","1,63","11,96","59,42","1,31","R$ 60,99 B","3,81%"
41,30/06/2014,"8,84","1,68","11,07","67,77","1,34","R$ 59,09 B","3,02%"
42,31/03/2014,"7,90","1,43","9,14","38,64","1,13","R$ 49,62 B","4,07%"
43,31/12/2013,"8,67","1,49","9,34","95,37","1,18","R$ 47,45 B","5,61%"
44,30/09/2013,"11,78","1,81","9,71","2,91","1,45","R$ 54,46 B","4,03%"
45,30/06/2013,"15,89","2,36","12,30","3,80","1,88","R$ 56,30 B","3,18%"
46,31/03/2013,"14,49","2,21","11,58","3,34","1,69","R$ 53,27 B","2,61%"
47,31/12/2012,"15,49","2,34","12,43","3,58","0,19","R$ 57,98 B","2,71%"
48,30/09/2012,"12,80","2,10","11,46","4,83","0,19","R$ 50,59 B","2,48%"
49,30/06/2012,"12,86","1,99","11,75","3,26","0,19","R$ 53,20 B","3,06%"
50,31/03/2012,"11,09","1,80","10,47","2,79","0,17","R$ 44,24 B","3,17%"
51,31/12/2011,"13,05","2,15","12,40","-36,41","0,20","R$ 56,89 B","4,06%"
52,30/09/2011,"12,85","2,16","12,91","-74,21","0,20","R$ 52,76 B","2,73%"
53,30/06/2011,"11,48","1,91","10,67","-4,16","0,18","R$ 44,42 B","3,77%"
54,31/03/2011,"11,46","2,01","10,49","-7,69","0,19","R$ 53,31 B","3,06%"
55,31/12/2010,"11,62","1,95","9,79","-5,16","0,19","R$ 52,28 B","3,19%"
56,30/09/2010,"15,33","2,14","2,98","9,26","0,24","R$ 60,44 B","2,48%"
57,30/06/2010,"13,33","2,03","2,77","7,45","0,23","R$ 55,50 B","3,09%"
58,31/03/2010,"12,45","1,98","2,62","-14,13","0,23","R$ 51,58 B","2,71%"
59,31/12/2009,"14,17","2,81","2,88","1,72","0,09","R$ 52,45 B","4,44%"
60,30/09/2009,"17,07","2,67","2,72","1,73","0,08","R$ 49,43 B","3,31%"
61,30/06/2009,"14,31","2,36","2,48","1,77","0,07","R$ 42,46 B","3,73%"
62,31/03/2009,"13,55","2,28","2,35","1,02","0,06","R$ 34,98 B","3,70%"
63,31/12/2008,"13,82","2,25","2,37","2,04","0,06","R$ 29,88 B","1,48%"
64,30/09/2008,"12,87","2,60","3,06",NA,"0,11","R$ 36,98 B","3,03%"
65,30/06/2008,"15,87","3,46","4,00",NA,"0,16","R$ 45,16 B","2,36%"
66,31/03/2008,"16,72","3,84","4,26",NA,"0,18","R$ 46,70 B","2,01%"
67,31/12/2007,"13,58","3,46","3,86",NA,"0,18","R$ 42,92 B","1,89%"
68,30/09/2007,"15,79","4,25","4,74",NA,"0,21","R$ 50,92 B","2,08%"
69,30/06/2007,"11,82","3,87","4,14",NA,"0,22","R$ 45,78 B","2,07%"
70,31/03/2007,"10,01","3,49","3,66",NA,"0,18","R$ 41,61 B","2,50%"
71,31/12/2006,"8,91","3,11","3,18",NA,"0,19","R$ 38,03 B","3,58%"
72,30/09/2006,"8,55","2,74","2,79",NA,"0,16","R$ 32,25 B","2,81%"
73,30/06/2006,"11,56","2,90","2,75",NA,"0,18","R$ 29,53 B","2,86%"
74,31/03/2006,"14,78","3,48","3,18",NA,"0,21","R$ 35,03 B","2,55%"
75,31/12/2005,"13,44","3,16","2,80",NA,"0,20","R$ 30,10 B","3,28%"
76,30/09/2005,"9,82","2,40","2,14",NA,"0,16","R$ 22,99 B","3,29%"
77,30/06/2005,"7,53","1,78","1,65",NA,"0,11","R$ 17,18 B","4,16%"
78,31/03/2005,"7,37","1,73","1,61",NA,"0,11","R$ 16,04 B","4,41%"
79,31/12/2004,"9,45","2,09","1,97",NA,"0,14","R$ 18,13 B","3,89%"
80,30/09/2004,"7,24","1,54","1,48",NA,"0,09","R$ 13,40 B","4,90%"
81,30/06/2004,"6,69","1,44","1,40",NA,"0,09","R$ 11,69 B","5,28%"
82,31/03/2004,"5,87","1,26","1,26",NA,"0,08","R$ 9,49 B","6,16%"
83,31/12/2003,"8,02","1,64","1,60",NA,"0,10","R$ 11,68 B","6,29%"
84,30/09/2003,"6,80","1,41","1,39",NA,"0,09","R$ 9,72 B","4,21%"
85,30/06/2003,"6,38","1,47","1,43",NA,"0,09","R$ 9,00 B","4,16%"
86,31/03/2003,"6,27","1,53","1,42",NA,"0,09","R$ 8,53 B","4,06%"
87,31/12/2002,"6,64","1,60","1,52",NA,"0,09","R$ 7,73 B","5,91%"
88,30/09/2002,"10,20","1,76","1,53",NA,"0,10","R$ 7,42 B","3,97%"
89,30/06/2002,"10,88","1,79","1,54",NA,"0,11","R$ 6,93 B","4,65%"
90,31/03/2002,"11,00","2,03","1,66",NA,"0,13","R$ 8,03 B","3,73%"
91,31/12/2001,"8,96","2,10","1,70",NA,"0,12","R$ 8,51 B","2,07%"
92,30/06/2001,"6,72","1,76","0,00",NA,"1,62","R$ 7,31 B","3,92%"
93,31/03/2001,"6,71","1,68","0,00",NA,"1,54","R$ 6,51 B","4,20%"
94,31/12/2000,"8,49","1,82","1,38",NA,"0,10","R$ 6,29 B","4,56%"
95,30/09/2000,"7,79","1,66","0,00",NA,"1,55","R$ 5,75 B","3,56%"
96,30/06/2000,"7,58","1,53","0,00",NA,"1,42","R$ 5,82 B","4,11%"
97,31/03/2000,"7,57","1,51","0,00",NA,"1,39","R$ 4,90 B","4,25%"
