,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
74,31/03/2006,"-210,87","29,63","7,59",,"6,88","R$ 5,04 B","5,72%",272
75,31/12/2005,"-384,93","29,38","7,28",,"6,85","R$ 5,04 B","5,72%",272
76,30/09/2005,"223,56","26,27","7,50",,"7,09","R$ 5,04 B","5,72%",272
77,30/06/2005,"103,42","25,34","7,14",,"6,69","R$ 5,04 B","5,72%",272
78,31/03/2005,"120,96","26,19","7,26",,"7,07","R$ 5,04 B","5,72%",272
79,31/12/2004,"141,79","27,51","8,08",,"7,67","R$ 5,04 B","5,72%",272
80,30/09/2004,"390,94","23,72","9,14",,"7,22","R$ 5,04 B","5,72%",272
81,30/06/2004,"-310,37","25,95","10,49",,"7,76","R$ 5,04 B","5,72%",272
82,31/03/2004,"986,96","25,97","11,15",,"7,91","R$ 5,04 B","5,72%",272
83,31/12/2003,"275,01","26,33","10,61",,"8,21","R$ 5,04 B","5,72%",272
84,30/09/2003,"58,94","25,25","10,23",,"8,84","R$ 5,04 B","5,72%",272
85,30/06/2003,"82,49","23,95","0,00",,"20,68","R$ 5,04 B","5,72%",272
86,31/03/2003,"275,26","26,58","0,00",,"22,32","R$ 5,04 B","5,72%",272
87,31/12/2002,"-1.259,80","29,12","13,76",,"8,75","R$ 5,04 B","5,72%",272
88,30/09/2002,"-90,97","44,18","0,00",,"31,53","R$ 5,04 B","5,72%",272
89,30/06/2002,"-152,13","33,74","0,00",,"27,57","R$ 5,04 B","5,72%",272
90,31/03/2002,"-495,89","29,42","0,00",,"25,46","R$ 5,04 B","5,72%",272
91,31/12/2001,"-873,26","28,46","19,03",,"12,22","R$ 5,04 B","5,72%",272
92,30/09/2001,"-231,73","29,74","0,00",,"27,99","R$ 5,04 B","5,72%",272
93,31/12/2000,"-777,88","27,44","36,79",,"14,86","R$ 5,04 B","5,72%",272
94,30/09/2000,"1.029,14","26,39","0,00",,"25,08","R$ 5,04 B","5,72%",272
95,30/06/2000,"2.512,53","26,85","0,00",,"26,26","R$ 5,04 B","5,72%",272
96,31/03/2000,"1.046,93","26,64","0,00",,"25,97","R$ 5,04 B","5,72%",272
