,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield
59,31/12/2009,"9,15","1,81","4,57","6,89","1,20","R$ 7,33 B","9,03%"
60,30/09/2009,"9,01","1,73","4,65","7,45","1,24","R$ 7,50 B","8,41%"
61,30/06/2009,"8,61","1,71","4,48","7,65","1,28","R$ 7,14 B","7,93%"
62,31/03/2009,"8,49","1,65","4,39","8,38","1,21","R$ 7,00 B","9,48%"
63,31/12/2008,"8,21","1,66","4,34","9,08","1,20","R$ 6,65 B","9,26%"
64,30/09/2008,"7,16","1,60","4,39",NA,"1,21","R$ 6,48 B","9,76%"
65,30/06/2008,"8,10","1,79","5,12",NA,"1,31","R$ 7,85 B","12,50%"
66,31/03/2008,"7,03","1,43","4,31",NA,"1,09","R$ 6,42 B","15,89%"
67,31/12/2007,"6,11","1,32","3,97",NA,"1,01","R$ 5,92 B","18,53%"
68,30/09/2007,"15,75","1,21","3,52",NA,"0,99","R$ 5,55 B","15,41%"
69,30/06/2007,"17,20","1,20","3,49",NA,"0,99","R$ 5,37 B","7.856,00%"
70,31/03/2007,"15,42","1,02","2,97",NA,"0,82","R$ 4,08 B","4.940,61%"
71,31/12/2006,"35,50",NA,"3,16",NA,"0,80","R$ 4,39 B","3.628,10%"
72,30/09/2006,"8,87","1,06","3,37",NA,"0,86","R$ 3,86 B","5.489,11%"
73,30/06/2006,"9,51","1,09","3,50",NA,"0,88","R$ 3,73 B","7.805,84%"
74,31/03/2006,"8,13","0,97","3,12",NA,"0,77","R$ 3,47 B","8.843,56%"
75,31/12/2005,"9,55","1,17","3,71",NA,"0,90","R$ 4,21 B","5.353,37%"
76,30/09/2005,"8,85","1,03","3,27",NA,"0,82","R$ 3,88 B","4.910,06%"
77,30/06/2005,"7,87","0,87","2,79",NA,"0,70","R$ 3,02 B","3.046,02%"
78,31/03/2005,"8,93","0,86","2,84",NA,"0,69","R$ 3,07 B","2.315,18%"
79,31/12/2004,"7,53","0,71","2,39",NA,"0,57","R$ 2,51 B","2.854,51%"
80,30/09/2004,"5,59","0,43","1,55",NA,"0,34","R$ 1,71 B","1.750,46%"
81,30/06/2004,"6,40","0,47","1,74",NA,"0,38","R$ 1,78 B","6.427,38%"
82,31/03/2004,"5,35","0,38","1,50",NA,"0,31","R$ 1,47 B","10.959,57%"
83,31/12/2003,"6,71","0,44","1,76",NA,"0,34","R$ 1,58 B","10.719,83%"
84,30/09/2003,"7,65","0,49","2,05",NA,"0,38","R$ 1,85 B","12.790,11%"
85,30/06/2003,"5,37","0,31","1,36",NA,"0,24","R$ 1,13 B","15.750,57%"
86,31/03/2003,"5,70","0,30","1,39",NA,"0,24","R$ 1,09 B","14.478,17%"
87,31/12/2002,"4,71","0,24","1,10",NA,"0,19","R$ 817,23 M","21.368,03%"
88,30/09/2002,"5,23","0,21","1,09",NA,"0,17","R$ 754,39 M","18.124,01%"
89,30/06/2002,"6,16","0,20","1,16",NA,"0,16","R$ 741,12 M","15.003,60%"
90,31/03/2002,"8,35","0,22","1,44",NA,"0,17","R$ 829,84 M","10.598,40%"
91,31/12/2001,"12,10","0,26","2,04",NA,"0,21","R$ 1,02 B","6.239,49%"
92,31/03/2001,"12,95","0,31","1,50",NA,"0,26","R$ 529,54 M","4.988,00%"
93,31/12/2000,"15,08","0,30","0,84",NA,"0,12","R$ 600,17 M","3.895,09%"
94,30/09/2000,"46,39","0,21","1,12",NA,"0,19","R$ 446,71 M","0,00%"
95,30/06/2000,"-626,07","0,33","1,75",NA,"0,28","R$ 731,19 M","0,00%"
96,31/03/2000,"16,09","0,24","1,32",NA,"0,21","R$ 491,13 M","0,00%"
