,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield
86,31/03/2003,"-70,65","9,40","3,45",NA,"2,23","R$ 2,06 B","0,00%"
87,31/12/2002,"-51,80","9,96","3,83",NA,"2,27","R$ 1,64 B","0,00%"
88,30/09/2002,"-18,15","15,84","4,58",NA,"2,35","R$ 947,72 M","0,00%"
89,30/06/2002,"-52,77","10,12","6,45",NA,"2,39","R$ 935,69 M","0,00%"
90,31/03/2002,"132,82","8,32","8,67",NA,"2,40","R$ 1,01 B","0,00%"
91,31/12/2001,"137,26","8,38","14,16",NA,"2,43","R$ 1,12 B","0,00%"
92,30/06/2001,"56,07","12,47","13,44",NA,"7,10","R$ 524,66 M","0,00%"
93,31/03/2001,"82,86","14,17","15,40",NA,"7,66","R$ 524,66 M","0,00%"
94,31/12/2000,"66,38","14,34","15,04",NA,"7,68","R$ 524,66 M","0,00%"
95,30/09/2000,"57,31","14,05","14,91",NA,"8,26","R$ 524,66 M","0,00%"
96,30/06/2000,"86,90","15,17","16,46",NA,"8,36","R$ 524,66 M","0,00%"
97,31/03/2000,"118,31","16,10","18,35",NA,"8,24","R$ 524,66 M","0,00%"
