,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
57,30/06/2010,"9,98","1,77","1,28","-3,32","0,20","R$ 6,21 B","7,08%",156
58,31/03/2010,"9,00","1,44","1,04","-4,80","0,17","R$ 4,92 B","8,84%",156
59,31/12/2009,"10,57","1,68","1,18","6,29","0,20","R$ 5,56 B","8,08%",156
60,30/09/2009,"9,67","1,55","1,03","28,42","0,18","R$ 5,03 B","8,84%",156
61,30/06/2009,"7,46","1,15","0,74","1,72","0,13","R$ 3,78 B","12,03%",156
62,31/03/2009,"5,11","0,94","0,62","1,48","0,11","R$ 3,01 B","14,59%",156
63,31/12/2008,"3,87","0,74","0,52","1,66","0,09","R$ 2,58 B","27,03%",156
64,30/09/2008,"3,60","0,65","0,48",,"0,08","R$ 2,56 B","35,40%",156
65,30/06/2008,"7,05","1,21","0,96",,"0,15","R$ 3,47 B","16,93%",156
66,31/03/2008,"11,25","1,59","1,26",,"0,21","R$ 4,64 B","12,11%",156
67,31/12/2007,"4,32","1,42","1,15",,"0,19","R$ 3,93 B","7,64%",156
68,30/09/2007,"5,35","1,79","1,32",,"0,24","R$ 4,76 B","6,66%",156
69,30/06/2007,"637,61","310,16","156,52",,"33,29","R$ 721,63 B","7,11%",156
70,31/03/2007,"505,75","247,48","125,44",,"28,20","R$ 231,86 B","7,11%",156
71,31/12/2006,"1.266,41","353,65","118,77",,"29,27","R$ 230,96 B","7,11%",156
72,30/09/2006,"1.185,78","352,89","113,69",,"29,98","R$ 230,34 B","7,11%",156
73,30/06/2006,"1.250,02","371,69","112,99",,"31,44","R$ 230,05 B","7,11%",156
74,31/03/2006,"1.329,51","382,38","119,34",,"33,30","R$ 230,05 B","7,11%",156
75,31/12/2005,"1.301,35","400,64","127,93",,"32,51","R$ 229,83 B","7,11%",156
76,30/09/2005,"1.246,44","399,76","135,54",,"34,12","R$ 229,64 B","7,11%",156
77,30/06/2005,"1.254,52","412,67","142,43",,"35,42","R$ 229,64 B","7,11%",156
78,31/03/2005,"1.289,17","430,95","147,18",,"36,20","R$ 229,59 B","7,11%",156
79,31/12/2004,"1.510,46","446,40","151,87",,"37,77","R$ 229,68 B","7,11%",156
80,30/09/2004,"1.558,02","521,38","150,73",,"38,51","R$ 229,58 B","7,11%",156
81,30/06/2004,"1.540,01","548,20","146,69",,"37,47","R$ 229,62 B","7,11%",156
82,31/03/2004,"1.700,15","538,70","143,04",,"38,54","R$ 229,44 B","7,11%",156
83,31/12/2003,"1.604,60","571,92","139,06",,"39,08","R$ 229,41 B","7,11%",156
84,30/09/2003,"2.277,38","578,88","142,86",,"37,02","R$ 229,33 B","7,11%",156
85,30/06/2003,"2.348,69","617,30","138,49",,"37,69","R$ 229,29 B","7,11%",156
86,31/03/2003,"2.526,81","652,02","150,05",,"39,33","R$ 229,29 B","7,11%",156
87,31/12/2002,"3.060,51","661,81","160,24",,"40,86","R$ 229,38 B","7,11%",156
88,30/09/2002,"3.930,96","715,05","177,66",,"41,61","R$ 229,41 B","7,11%",156
89,30/06/2002,"4.185,05","764,79","205,80",,"47,77","R$ 229,41 B","7,11%",156
90,31/03/2002,"3.820,87","738,88","217,72",,"48,36","R$ 229,23 B","7,11%",156
91,31/12/2001,"4.792,03","782,26","219,13",,"51,10","R$ 229,23 B","7,11%",156
92,31/03/2001,"5.432,88","834,44","280,33",,"56,67","R$ 229,23 B","7,11%",156
93,31/12/2000,"5.486,96","850,03","283,37",,"59,71","R$ 229,31 B","7,11%",156
94,30/09/2000,"6.417,01","811,25","307,17",,"62,76","R$ 229,22 B","7,11%",156
95,30/06/2000,"8.873,71","852,07","297,67",,"67,12","R$ 229,17 B","7,11%",156
96,31/03/2000,"15.416,99","886,37","286,29",,"69,88","R$ 229,19 B","7,11%",156
