,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield
37,30/06/2015,"8,03","1,77","0,33","2,67","0,21","R$ 3,65 B","8,54%"
38,31/03/2015,"6,26","1,39","0,29","4,16","0,16","R$ 3,94 B","6,79%"
39,31/12/2014,"11,55","1,72","0,39","4,38","0,17","R$ 3,12 B","2,15%"
40,30/09/2014,"19,55","1,65","0,47","5,46","0,17","R$ 3,19 B","5,87%"
41,30/06/2014,"11,46","1,43","0,60","-7,65","0,16","R$ 3,04 B","3,87%"
42,31/03/2014,"12,17","1,34","0,81","3,52","0,34","R$ 2,74 B","7,19%"
43,31/12/2013,"12,37","1,38","0,87","3,57","0,45","R$ 2,77 B","6,90%"
44,30/09/2013,"7,07","1,28","0,77","4,03","0,44","R$ 2,63 B","8,59%"
45,30/06/2013,"11,23","1,74","1,02","4,93","0,53","R$ 3,05 B","6,49%"
46,31/03/2013,"8,67","1,51","0,89","4,86","0,49","R$ 2,58 B","6,68%"
47,31/12/2012,"9,81","1,92","0,98","4,16","0,56","R$ 2,75 B","7,68%"
48,30/09/2012,"11,48","2,06","1,03","4,76","0,59","R$ 2,59 B","3,78%"
49,30/06/2012,"10,03","1,74","0,92","2,80","0,54","R$ 2,56 B","6,94%"
50,31/03/2012,"9,71","1,71","0,94","2,78","0,54","R$ 2,35 B","4,49%"
51,31/12/2011,"11,10","1,80","0,97","20,17","0,55","R$ 2,36 B","2,62%"
52,30/09/2011,"15,31","1,99","1,04","4,96","0,59","R$ 2,48 B","4,05%"
53,30/06/2011,"12,80","1,78","0,97","6,48","0,56","R$ 2,34 B","4,41%"
54,31/03/2011,"10,84","1,69","0,91","6,51","0,51","R$ 2,04 B","4,86%"
55,31/12/2010,"10,57","1,73","0,95","3,58","0,57","R$ 2,04 B","4,76%"
56,30/09/2010,"14,71","1,79","1,14","3,47","0,59","R$ 2,17 B","4,68%"
57,30/06/2010,"11,23","1,61","1,09","3,69","0,55","R$ 2,00 B","6,38%"
58,31/03/2010,"9,19","1,82","1,16","3,68","0,60","R$ 2,03 B","6,01%"
59,31/12/2009,"9,16","2,85","1,30","4,13","0,64","R$ 2,25 B","3,85%"
60,30/09/2009,"3,34","0,50","0,26","0,87","0,13","R$ 460,16 M","3,94%"
61,30/06/2009,"25,47","2,79","1,27","3,57","0,65","R$ 2,24 B","2,82%"
62,31/03/2009,"15,23","2,84","1,14","3,04","0,57","R$ 1,90 B","3,18%"
63,31/12/2008,"13,17","2,29","0,84","2,24","0,42","R$ 1,38 B","4,37%"
64,30/09/2008,"6,22","1,89","0,84",NA,"0,44","R$ 1,35 B","11,33%"
65,30/06/2008,"5,44","2,64","1,20",NA,"0,66","R$ 1,89 B","8,19%"
66,31/03/2008,"5,40","2,75","1,15",NA,"0,64","R$ 1,99 B","8,56%"
67,31/12/2007,"5,79","2,99","1,18",NA,"0,59","R$ 2,09 B","3,67%"
68,30/09/2007,"8,06","3,62","1,40",NA,"0,82","R$ 2,23 B","3,09%"
69,30/06/2007,"17,29","4,38","1,61",NA,"0,77","R$ 2,22 B","0,00%"
70,31/03/2007,"2,35","0,47","0,18",NA,"0,08","R$ 224,21 M","0,00%"
71,31/12/2006,"50,26","4,66","3,54",NA,"1,41","R$ 3,72 B","0,00%"
72,30/09/2006,"51,40","4,72","3,62",NA,"1,50","R$ 3,72 B","0,00%"
73,30/06/2006,"71,32","4,84","3,77",NA,"1,55","R$ 859,14 M","0,00%"
74,31/03/2006,"51,83","4,91","3,95",NA,"1,59","R$ 859,14 M","0,00%"
75,31/12/2005,"51,83","4,91","3,95",NA,"1,59","R$ 859,14 M","0,00%"
76,30/09/2005,"101,80","5,10","4,44",NA,"1,57","R$ 758,24 M","0,00%"
77,30/06/2005,"81,56","5,10","4,53",NA,"1,63","R$ 568,97 M","0,00%"
78,31/03/2005,"198,59","5,31","4,67",NA,"1,64","R$ 568,97 M","0,00%"
79,31/12/2004,"222,32","5,40","4,73",NA,"1,72","R$ 568,97 M","0,00%"
80,30/09/2004,"103,62","5,37","4,79",NA,"1,75","R$ 512,07 M","0,00%"
81,30/06/2004,"114,41","5,43","4,96",NA,"1,75","R$ 512,07 M","0,00%"
82,31/03/2004,"111,76","5,46","5,15",NA,"1,78","R$ 512,07 M","0,00%"
83,31/12/2003,"227,20","5,53","5,52",NA,"1,78","R$ 512,07 M","0,00%"
84,30/09/2003,"-237,25","5,66","5,89",NA,"1,86","R$ 512,07 M","0,00%"
85,30/06/2003,"-140,39","5,71","6,01",NA,"1,85","R$ 512,07 M","0,00%"
86,31/03/2003,"-150,71","5,74","6,40",NA,"1,86","R$ 512,07 M","0,00%"
87,31/12/2002,"-171,14","5,67","6,55",NA,"1,90","R$ 512,07 M","0,00%"
88,30/09/2002,"-138,15","5,53","6,05",NA,"1,88","R$ 512,07 M","0,00%"
89,30/06/2002,"-317,45","5,48","6,15",NA,"1,90","R$ 512,07 M","0,00%"
90,31/03/2002,"-354,92","5,53","6,04",NA,"1,89","R$ 512,07 M","0,00%"
91,31/12/2001,"-543,31","5,49","6,17",NA,"1,88","R$ 512,07 M","0,00%"
92,30/06/2001,"270,44","5,35","9,47",NA,"2,07","R$ 512,07 M","0,00%"
93,31/03/2001,"382,83","5,40","11,99",NA,"2,12","R$ 512,07 M","0,00%"
94,31/12/2000,"372,90","5,39","15,25",NA,"2,22","R$ 512,07 M","0,00%"
95,30/09/2000,"-9.271,53","5,40","18,58",NA,"3,49","R$ 512,07 M","0,00%"
96,30/06/2000,"-9.271,53","5,40","18,58",NA,"3,49","R$ 512,07 M","0,00%"
97,31/03/2000,"-469,68","5,42","22,29",NA,"3,46","R$ 512,07 M","0,00%"
