,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield
22,31/03/2019,"12,61","2,09","1,16","6,93","0,67","R$ 6,40 B","3,81%"
23,31/12/2018,"14,02","2,12","1,16","8,51","0,71","R$ 6,40 B","3,81%"
24,30/09/2018,"11,62","2,31","1,16","11,18","0,71","R$ 6,40 B","3,81%"
25,30/06/2018,"10,53","2,43","1,18","10,41","0,68","R$ 6,40 B","3,81%"
26,31/03/2018,"10,69","2,47","1,18","11,99","0,77","R$ 6,40 B","3,81%"
27,31/12/2017,"10,41","2,47","1,24","12,02","0,74","R$ 6,40 B","3,81%"
28,30/09/2017,"17,44","2,72","1,27","18,53","0,79","R$ 6,40 B","3,81%"
29,30/06/2017,"23,73","2,96","1,33","62,09","0,82","R$ 6,40 B","3,81%"
30,31/03/2017,"19,63","2,99","1,40","60,36","0,85","R$ 6,40 B","3,81%"
31,31/12/2016,"18,16","3,01","1,41","45,37","0,82","R$ 6,40 B","3,81%"
32,30/09/2016,"24,14","3,08","1,53","10,81","0,92","R$ 6,40 B","3,81%"
33,30/06/2016,"37,01","3,23","1,54","5,69","0,92","R$ 6,40 B","3,81%"
34,31/03/2016,"12,10","3,38","1,53","10,75","0,95","R$ 6,40 B","3,81%"
35,31/12/2015,"12,27","3,46","1,52","11,47","0,93","R$ 6,40 B","3,81%"
36,30/09/2015,"7,51","3,52","1,40","12,98","0,97","R$ 6,40 B","3,81%"
37,30/06/2015,"5,20","3,04","1,23","-46,17","0,89","R$ 5,53 B","3,81%"
38,31/03/2015,"13,38","7,21","1,29","18,38","0,92","R$ 5,53 B","3,81%"
39,31/12/2014,"15,97","7,57","1,38","52,10","0,91","R$ 5,53 B","3,81%"
40,30/09/2014,"-43,42","14,59","1,67","-14,91","1,04","R$ 5,53 B","3,81%"
41,30/06/2014,"-23,14","33,00","1,90","-20,40","1,11","R$ 5,53 B","3,81%"
42,31/03/2014,"-27,16","15,17","2,06","-14,30","1,15","R$ 5,53 B","3,81%"
43,31/12/2013,"-24,09","13,99","2,21","-19,16","1,23","R$ 5,53 B","3,81%"
44,30/09/2013,"-14,49","11,61","2,30","-8,59","1,20","R$ 5,53 B","3,81%"
45,30/06/2013,"-7,73","-94,20","2,36","-11,08","1,25","R$ 5,53 B","3,81%"
46,31/03/2013,"-0,28","1,80","0,08","-0,74","0,04","R$ 199,49 M","3,81%"
47,31/12/2012,"-0,26","1,59","0,08","-7,76","0,04","R$ 199,49 M","3,81%"
48,30/09/2012,"-0,28","2,87","0,08","0,36","0,04","R$ 199,49 M","3,81%"
49,30/06/2012,"-0,36","0,62","0,08","0,52","0,04","R$ 199,49 M","3,81%"
50,31/03/2012,"-0,42","0,45","0,08","0,63","0,04","R$ 199,49 M","3,81%"
51,31/12/2011,"-0,47","0,37","0,08","1,13","0,04","R$ 199,49 M","3,81%"
52,30/09/2011,"-1,16","0,25","0,07","-238,72","0,04","R$ 199,49 M","3,81%"
53,30/06/2011,"-1,76","0,23","0,08","-6,08","0,04","R$ 199,49 M","3,81%"
54,31/03/2011,"-1,30","0,22","0,08","-2,45","0,04","R$ 199,49 M","3,81%"
55,31/12/2010,"-1,83","0,21","0,09","-0,88","0,04","R$ 199,49 M","3,81%"
56,30/09/2010,"-9,95","0,21","0,11","-1,13","0,04","R$ 199,49 M","3,81%"
57,30/06/2010,"1,41","0,20","0,12","-1,35","0,04","R$ 199,49 M","3,81%"
58,31/03/2010,"0,97","0,19","0,13","6,03","0,05","R$ 199,49 M","3,81%"
59,31/12/2009,"1,52","0,16","0,13","3,57","0,04","R$ 199,49 M","3,81%"
60,30/09/2009,"1,63","0,16","0,13","0,44","0,05","R$ 199,49 M","3,81%"
61,30/06/2009,"-8,51","0,18","0,13","1,41","0,05","R$ 199,49 M","3,81%"
62,31/03/2009,"-5,29","0,18","0,14","5,89","0,05","R$ 199,49 M","3,81%"
63,31/12/2008,"4,76","0,17","0,15",NA,"0,05","R$ 199,49 M","3,81%"
64,30/09/2008,"3,38","0,17","0,15",NA,"0,05","R$ 199,49 M","3,81%"
65,30/06/2008,"2,33","0,17","0,16",NA,"0,05","R$ 199,49 M","3,81%"
66,31/03/2008,"1,74","0,17","0,16",NA,"0,05","R$ 199,49 M","3,81%"
67,31/12/2007,"1,62","0,17","0,16",NA,"0,05","R$ 199,49 M","3,81%"
68,30/09/2007,"1,89","0,14","0,15",NA,"0,05","R$ 199,49 M","3,81%"
69,30/06/2007,"2,64","0,14","0,16",NA,"0,05","R$ 199,49 M","3,81%"
70,31/03/2007,"2.670,35","142,54","160,37",NA,"51,49","R$ 199,49 B","3,81%"
71,31/12/2006,"2.325,25","143,70","163,44",NA,"52,48","R$ 199,49 B","3,81%"
72,30/09/2006,"2.304,66","144,19","152,21",NA,"51,23","R$ 199,49 B","3,81%"
73,30/06/2006,"1.752,65","144,21","156,16",NA,"54,63","R$ 199,49 B","3,81%"
74,31/03/2006,"1.726,33","148,02","159,70",NA,"53,54","R$ 199,49 B","3,81%"
75,31/12/2005,"1.875,83","150,53","164,06",NA,"55,79","R$ 199,49 B","3,81%"
76,30/09/2005,"-2.174,54","150,42","165,47",NA,"55,16","R$ 199,49 B","3,81%"
77,30/06/2005,"-2.166,42","153,60","171,73",NA,"56,59","R$ 199,49 B","3,81%"
78,31/03/2005,"-1.590,65","237,22","175,77",NA,"70,59","R$ 199,49 B","3,81%"
79,31/12/2004,"-1.480,22","241,00","179,98",NA,"72,15","R$ 199,49 B","3,81%"
80,30/09/2004,"5.149,56","199,99","186,96",NA,"78,04","R$ 199,49 B","3,81%"
81,30/06/2004,"4.897,27","205,66","191,12",NA,"79,65","R$ 199,49 B","3,81%"
82,31/03/2004,"2.908,67","206,51","200,46",NA,"80,76","R$ 199,49 B","3,81%"
83,31/12/2003,NA,NA,NA,NA,NA,NA,NA
84,30/09/2003,"1.892,41","204,62","223,54",NA,"86,60","R$ 199,49 B","3,81%"
85,30/06/2003,"21.552,11","210,91","241,07",NA,"93,21","R$ 199,49 B","3,81%"
86,31/03/2003,"-6.627,25","218,27","253,22",NA,"97,99","R$ 199,49 B","3,81%"
87,31/12/2002,NA,NA,NA,NA,NA,NA,NA
88,30/09/2002,"-4.936,71","228,79","231,91",NA,"92,28","R$ 199,49 B","3,81%"
89,30/06/2002,"-102.345,65","212,41","238,17",NA,"93,32","R$ 199,49 B","3,81%"
90,31/03/2002,"323.735,45","210,74","231,85",NA,"93,83","R$ 199,49 B","3,81%"
91,31/12/2001,"9.758,80","207,80","226,87",NA,"96,36","R$ 199,49 B","3,81%"
92,30/06/2001,"-19.775,93","313,55","307,06",NA,"136,44","R$ 199,49 B","3,81%"
93,31/03/2001,"-10.853,38","310,91","333,77",NA,"129,50","R$ 199,49 B","3,81%"
94,31/12/2000,NA,NA,NA,NA,NA,NA,NA
95,30/09/2000,"5.806,27","307,29","389,30",NA,"139,62","R$ 199,49 B","3,81%"
96,30/06/2000,"6.860,33","310,91","404,30",NA,"139,50","R$ 199,49 B","3,81%"
97,31/03/2000,"5.085,27","305,23","431,51",NA,"139,31","R$ 199,49 B","3,81%"
