,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
20,30/06/2019,"15,69%","10,83%","23,77%","16,42%","7,31%","1,57%","10,68%","1,84%","4,77%","7,58%","0,86","5,67","4,67","1,31"
21,31/03/2019,"19,28%","13,49%","29,21%","20,44%","8,79%","1,85%","10,75%","2,08%","5,11%","7,81%","0,89","5,23","4,23","0,90"
22,31/12/2018,"22,23%","14,84%","33,68%","22,48%","8,96%","1,82%","10,83%","2,15%","5,16%","7,97%","0,85","5,47","4,47","1,18"
23,30/09/2018,"33,18%","14,80%","50,28%","22,42%","8,76%","2,05%","11,23%","2,35%","4,82%","7,53%","0,87","4,73","3,73","0,93"
24,30/06/2018,"39,27%","17,26%","59,50%","26,14%","9,84%","2,23%","12,30%","2,67%","5,28%","8,11%","0,84","4,65","3,65","0,49"
25,31/03/2018,"20,74%","9,80%","31,43%","14,85%","1,65%","0,39%","11,59%","0,49%","3,86%","6,83%","0,80","4,76","3,76","0,22"
26,31/12/2017,"22,64%","10,35%","34,30%","15,68%","3,20%","0,77%","12,40%","0,94%","4,30%","7,38%","0,82","4,92","3,92","-0,16"
27,30/09/2017,"26,38%","12,34%","39,97%","18,69%","3,70%","0,93%","13,08%","1,19%","5,63%","8,83%","0,78","4,27","3,27","-0,71"
28,30/06/2017,"35,30%","14,55%","53,48%","22,05%","6,93%","1,65%","13,93%","2,23%","6,80%","10,27%","0,74","4,41","3,41","-0,81"
29,31/03/2017,"10,33%","5,26%","15,64%","7,97%","2,93%","0,79%","10,47%","1,10%","3,21%","7,01%","0,72","4,20","3,20","-0,65"
30,31/12/2016,"5,28%","2,53%","8,00%","3,83%","-0,44%","-0,12%","8,59%","-0,16%","1,53%","5,39%","0,76","4,16","3,16","-0,39"
31,30/09/2016,"0,74%","1,06%","1,12%","1,61%","3,08%","0,98%","8,00%","1,16%","0,70%","5,01%","0,84","4,00","3,00","-0,44"
32,30/06/2016,"-1,79%","-2,71%","-2,71%","-4,11%","-4,43%","-1,55%","4,89%","-1,70%","-1,89%","2,31%","0,91","4,21","3,21","-0,61"
33,31/03/2016,"1,35%","2,02%","2,05%","3,06%","4,20%","1,55%","7,66%","1,51%","1,32%","5,26%","1,03","3,71","2,71","0,47"
34,31/12/2015,"1,51%","2,29%","2,29%","3,48%","5,58%","2,12%","7,10%","1,90%","1,39%","5,20%","1,11","3,59","2,59","0,62"
35,30/09/2015,"11,25%","17,84%","17,05%","27,03%","23,73%","8,76%","11,76%","7,11%","9,12%","12,28%","1,23","3,15","2,15","0,39"
36,30/06/2015,"13,65%","21,25%","20,69%","32,19%","28,62%","10,47%","14,09%","8,62%","11,18%","14,40%","1,21","2,86","1,86","0,48"
37,31/03/2015,"16,50%","25,63%","25,00%","38,83%","31,08%","10,76%","16,29%","9,49%","13,38%","16,66%","1,13","2,71","1,71","0,43"
38,31/12/2014,"15,17%","24,11%","22,98%","36,53%","24,00%","9,12%","16,35%","8,21%","12,60%","16,09%","1,11","2,63","1,63","0,41"
39,30/09/2014,"1,25%","2,42%","1,89%","3,66%","4,08%","1,39%","10,84%","1,46%","1,23%","5,24%","0,95","2,71","1,71","0,97"
40,30/06/2014,"0,51%","0,96%","0,77%","1,46%","14,79%","4,47%","11,40%","4,90%","0,56%","4,72%","0,91","2,73","1,73","1,32"
41,31/03/2014,"4,87%","9,17%","7,38%","13,89%","19,21%","5,89%","18,08%","6,27%","5,62%","9,95%","0,94","2,89","1,89","0,54"
42,31/12/2013,"2,77%","4,58%","4,20%","6,94%","10,46%","3,70%","16,83%","4,08%","2,98%","7,27%","0,91","2,63","1,63","0,05"
43,30/09/2013,"-2,22%","-3,67%","-3,37%","-5,56%","0,67%","0,26%","15,31%","0,27%","-2,32%","1,73%","0,96","2,94","1,94","-1,38"
44,30/06/2013,"-7,61%","-11,38%","-11,53%","-17,24%","-15,40%","-6,54%","14,07%","-6,97%","-7,76%","-3,84%","0,94","3,31","2,31","-1,43"
45,31/03/2013,"-15,96%","-24,18%","-24,17%","-36,64%","-22,92%","-9,62%","3,94%","-11,00%","-17,18%","-13,51%","0,87","3,26","2,26","-0,60"
46,31/12/2012,"-10,23%","-15,67%","-15,49%","-23,74%","-11,88%","-4,82%","9,77%","-5,68%","-10,98%","-7,33%","0,85","2,82","1,82","-0,57"
47,30/09/2012,"-2,71%","-4,05%","-4,11%","-6,13%","-1,98%","-0,83%","13,98%","-1,00%","-3,01%","0,37%","0,83","2,55","1,55","2,38"
48,30/06/2012,"3,48%","5,21%","5,28%","7,89%","6,64%","2,71%","16,72%","3,27%","3,91%","7,51%","0,83","2,36","1,36","-0,04"
49,31/03/2012,"8,20%","12,20%","12,43%","18,48%","14,20%","5,72%","21,62%","6,83%","9,19%","12,91%","0,84","2,38","1,38","-0,09"
50,31/12/2011,"9,66%","14,48%","14,63%","21,94%","16,69%","6,48%","22,14%","7,73%","10,47%","14,18%","0,84","2,47","1,47","-0,12"
51,30/09/2011,"9,73%","15,41%","14,74%","23,35%","18,01%","6,81%","20,95%","8,21%","10,38%","14,43%","0,83","2,39","1,39","-0,08"
52,30/06/2011,"6,94%","10,68%","10,51%","16,18%","14,86%","5,83%","17,53%","6,92%","7,44%","11,40%","0,84","2,45","1,45","0,04"
53,31/03/2011,"5,58%","8,64%","8,45%","13,09%","13,17%","5,05%","15,43%","6,12%","5,94%","9,87%","0,83","2,48","1,48","0,18"
54,31/12/2010,"6,43%","11,75%","9,74%","17,80%","15,81%","6,29%","16,31%","6,78%","6,76%","10,61%","0,93","2,58","1,58","0,14"
55,30/09/2010,"8,44%","15,35%","12,79%","23,25%","13,93%","5,56%","20,04%","5,97%","9,36%",NA,"0,93","2,65","1,65",NA
56,30/06/2010,"9,47%","17,22%","14,34%","26,09%","15,97%","6,28%","21,74%","6,96%","10,84%",NA,"0,90","2,55","1,55",NA
57,31/03/2010,"9,00%","17,14%","13,64%","25,97%","15,94%","5,84%","21,95%","6,74%","10,28%",NA,"0,87","2,61","1,61",NA
58,31/12/2009,"4,88%","9,31%","7,39%","14,11%","7,77%","2,86%","18,51%","3,48%","5,75%",NA,"0,82","2,52","1,52",NA
59,30/09/2009,"4,88%","10,19%","7,40%","15,44%","5,62%","2,12%","17,31%","2,73%","6,04%",NA,"0,78","2,50","1,50",NA
60,30/06/2009,"5,75%","12,45%","8,72%","18,87%","6,79%","2,56%","19,58%","3,24%","7,26%",NA,"0,79","2,54","1,54",NA
61,31/03/2009,"7,37%","16,28%","11,17%","24,67%","11,39%","4,08%","19,80%","5,01%","8,77%",NA,"0,82","2,73","1,73",NA
62,31/12/2008,"11,28%","25,82%","17,09%","39,12%","17,78%","6,11%","23,55%","7,34%","12,53%",NA,"0,83","2,71","1,71",NA
63,30/09/2008,"13,73%","28,26%","20,80%","42,81%","25,92%","8,89%","26,51%","10,52%","15,55%",NA,"0,84","2,65","1,65",NA
64,30/06/2008,"12,14%","23,65%","18,39%","35,84%","24,75%","9,23%","25,95%","10,35%","14,34%",NA,"0,89","2,66","1,66",NA
65,31/03/2008,"11,03%","22,66%","16,71%","34,34%","21,70%","7,82%","27,30%","8,79%","12,63%",NA,"0,89","2,79","1,79",NA
66,31/12/2007,"12,23%","24,99%","18,53%","37,86%","28,69%","9,76%","28,11%","10,93%","14,77%",NA,"0,89","2,91","1,91",NA
67,30/09/2007,NA,NA,NA,NA,NA,NA,"36,07%","7,52%","9,12%",NA,NA,"2,92","1,92",NA
68,30/06/2007,NA,NA,NA,NA,NA,NA,"36,80%","8,94%","10,64%",NA,NA,"2,68","1,68",NA
69,31/03/2007,NA,NA,NA,NA,NA,NA,"36,24%","8,65%","10,59%",NA,NA,"2,77","1,77",NA
70,31/12/2006,NA,NA,NA,NA,NA,NA,"35,98%","6,53%","7,15%",NA,NA,"2,94","1,94",NA
71,30/09/2006,"8,23%","17,89%","12,47%","27,11%","23,82%","7,67%","35,24%","7,96%","9,64%",NA,"0,96","3,09","2,09",NA
72,30/06/2006,"9,10%","21,19%","13,79%","32,11%","26,18%","8,23%","36,62%","8,12%","10,20%",NA,"1,01","2,95","1,95",NA
73,31/03/2006,"8,64%","21,00%","13,09%","31,82%","25,36%","7,59%","36,15%","7,68%","9,53%",NA,"0,99","3,09","2,09",NA
74,31/12/2005,"7,90%","19,05%","11,97%","28,86%","22,53%","6,65%","33,85%","6,93%","9,01%",NA,"0,96","3,22","2,22",NA
75,30/09/2005,"5,30%","15,72%","8,03%","23,81%","22,65%","6,26%","33,68%","7,00%","6,57%",NA,"0,89","3,11","2,11",NA
76,30/06/2005,"5,16%","15,49%","7,81%","23,47%","22,39%","5,99%","31,53%","6,84%","6,44%",NA,"0,88","3,18","2,18",NA
77,31/03/2005,"5,07%","15,19%","7,68%","23,01%","20,43%","5,38%","31,06%","6,29%","6,48%",NA,"0,86","3,34","2,34",NA
78,31/12/2004,"5,94%","18,18%","9,01%","27,54%","25,84%","6,73%","33,34%","7,60%","7,64%",NA,"0,89","3,39","2,39",NA
79,30/09/2004,"10,50%","32,17%","15,90%","48,74%","30,81%","7,94%","12,88%","8,71%","13,54%",NA,"0,91","3,62","2,62",NA
80,30/06/2004,"9,96%","30,97%","15,09%","46,92%","30,20%","7,63%","13,07%","8,47%","13,19%",NA,"0,90","3,74","2,74",NA
81,31/03/2004,"9,77%","31,21%","14,81%","47,29%","29,65%","7,30%","13,65%","8,62%","13,64%",NA,"0,85","3,80","2,80",NA
82,31/12/2003,"11,11%","37,08%","16,84%","56,19%","26,38%","6,40%","15,95%","7,86%","15,78%",NA,"0,81","3,84","2,84",NA
83,30/09/2003,"-5,80%","-10,34%","-8,78%","-15,67%","-24,46%","-8,67%","-8,33%","-11,74%","-9,04%",NA,"0,74","3,88","2,88",NA
84,30/06/2003,"-6,29%","-11,83%","-9,52%","-17,92%","-30,52%","-10,45%","-9,84%","-15,93%","-11,25%",NA,"0,66","3,96","2,96",NA
85,31/03/2003,"-6,34%","-11,91%","-9,60%","-18,05%","-31,89%","-11,00%","-9,49%","-17,00%","-11,46%",NA,"0,65","4,06","3,06",NA
86,31/12/2002,"-7,19%","-13,50%","-10,89%","-20,45%","-31,41%","-10,49%","-10,89%","-16,63%","-13,38%",NA,"0,63","4,12","3,12",NA
87,30/09/2002,"0,27%","0,38%","0,41%","0,58%","-3,37%","-1,87%","15,10%","-2,70%","0,53%",NA,"0,69","2,82","1,82",NA
88,30/06/2002,"-0,38%","-0,60%","-0,58%","-0,92%","-3,67%","-1,61%","12,88%","-2,67%","-0,78%",NA,"0,60","2,92","1,92",NA
89,31/03/2002,"-1,47%","-2,31%","-2,23%","-3,50%","-4,58%","-2,04%","10,44%","-3,55%","-3,20%",NA,"0,58","2,90","1,90",NA
90,31/12/2001,"-2,66%","-4,17%","-4,03%","-6,32%","-7,76%","-3,50%","7,79%","-6,17%","-5,89%",NA,"0,57","2,99","1,99",NA
91,30/06/2001,"2,82%","4,26%","4,27%","6,46%","1,21%","0,56%","3,14%","1,04%","6,50%",NA,"0,54","2,28","1,28",NA
92,31/03/2001,"2,78%","4,19%","4,21%","6,34%","1,61%","0,76%","3,72%","1,44%","6,69%",NA,"0,53","2,24","1,24",NA
93,31/12/2000,"2,17%","3,23%","3,29%","4,89%","0,35%","0,17%","2,26%","0,34%","5,56%",NA,"0,50","2,22","1,22",NA
94,30/09/2000,"1,68%","2,37%","2,55%","3,60%","2,21%","1,17%","4,72%","2,61%","4,91%",NA,"0,45","2,22","1,22",NA
95,30/06/2000,"1,65%","2,36%","2,51%","3,57%","2,68%","1,43%","5,21%","3,28%","5,03%",NA,"0,44","2,15","1,15",NA
96,31/03/2000,"0,88%","1,23%","1,33%","1,87%","0,96%","0,53%","3,01%","1,25%","2,77%",NA,"0,43","2,12","1,12",NA
