,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
41,31/03/2014,"R$ 50,74 B","- R$ 80,55 B","R$ 70,13 B","R$ 41,23 B"
42,31/12/2013,"R$ 56,21 B","- R$ 76,67 B","R$ 27,26 B","R$ 9,54 B"
43,30/09/2013,"R$ 57,11 B","- R$ 79,38 B","R$ 29,52 B","R$ 9,16 B"
44,30/06/2013,"R$ 59,12 B","- R$ 76,11 B","R$ 40,00 B","R$ 24,93 B"
45,31/03/2013,"R$ 53,94 B","- R$ 73,94 B","R$ 6,24 B","- R$ 12,67 B"
46,31/12/2012,"R$ 54,15 B","- R$ 74,94 B","R$ 11,65 B","- R$ 8,12 B"
47,30/09/2012,"R$ 56,76 B","- R$ 70,26 B","R$ 10,05 B","- R$ 2,52 B"
48,30/06/2012,"R$ 55,67 B","- R$ 67,15 B","R$ 2,05 B","- R$ 7,55 B"
49,31/03/2012,"R$ 58,71 B","- R$ 65,84 B","R$ 4,37 B","- R$ 2,44 B"
50,31/12/2011,"R$ 56,32 B","- R$ 57,84 B","R$ 7,66 B","R$ 6,33 B"
51,30/09/2011,"R$ 57,95 B","- R$ 74,75 B","R$ 3,30 B","- R$ 13,63 B"
52,30/06/2011,"R$ 57,67 B","- R$ 98,40 B","R$ 52,66 B","R$ 10,46 B"
53,31/03/2011,"R$ 56,68 B","- R$ 98,95 B","R$ 59,37 B","R$ 16,39 B"
