,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
51,31/12/2011,"7,97","0,39","0,90","6,94","0,18","R$ 24,15 B","18,17%",149
52,30/09/2011,"8,84","0,42","1,04","6,59","0,21","R$ 25,42 B","16,53%",149
53,30/06/2011,"12,21","0,37","0,89","2,62","0,19","R$ 22,87 B","19,39%",149
54,31/03/2011,"10,58","0,46","1,11","4,94","0,24","R$ 29,45 B","15,18%",149
55,31/12/2010,"14,29","0,46","1,08","4,20","0,22","R$ 26,74 B","0,00%",149
56,30/09/2010,"7,07","0,38","1,05","4,49","0,22","R$ 26,36 B","70,02%",149
57,30/06/2010,"7,67","0,38","1,08","7,89","0,22","R$ 25,97 B","70,34%",149
58,31/03/2010,"51,91","0,40","1,27","17,75","0,23","R$ 26,95 B","68,67%",149
59,31/12/2009,"216,48","0,49","1,42","12,46","0,28","R$ 31,29 B","57,01%",149
60,30/09/2009,"18,35","0,32","0,98","16,73","0,21","R$ 30,76 B","16,24%",149
61,30/06/2009,"8,81","0,33","1,01","4,43","0,22","R$ 30,53 B","16,08%",149
62,31/03/2009,"5,25","0,33","0,98","2,69","0,21","R$ 29,03 B","15,82%",149
63,31/12/2008,"4,55","0,33","0,93","2,99","0,20","R$ 28,36 B","14,86%",149
64,30/09/2008,"5,81","0,33","1,06",,"0,21","R$ 29,69 B","15,07%",149
65,30/06/2008,"11,14","0,33","1,11",,"0,23","R$ 30,58 B","15,16%",149
66,31/03/2008,"12,99","0,35","1,17",,"0,23","R$ 28,74 B","14,77%",149
67,31/12/2007,"19,37","0,38","1,34",,"0,25","R$ 30,40 B","13,85%",149
68,30/09/2007,"118,66","0,37","1,35",,"0,24","R$ 29,66 B","14,31%",149
69,30/06/2007,"28,80","0,34","1,28",,"0,22","R$ 27,64 B","15.608,90%",149
70,31/03/2007,"17,26","0,34","1,32",,"0,22","R$ 27,56 B","15.658,77%",149
71,31/12/2006,"21,48","0,32","1,27",,"0,20","R$ 25,70 B","14.292,13%",149
72,30/09/2006,"11,60","0,32","4,17",,"0,27","R$ 26,34 B","14.246,96%",149
73,30/06/2006,"20,87","0,36","4,69",,"0,31","R$ 30,09 B","12.828,06%",149
74,31/03/2006,"106,50","0,36","4,60",,"0,30","R$ 29,52 B","13.013,20%",149
75,31/12/2005,"29,48","0,38","1,38",,"0,24","R$ 29,47 B","13.234,82%",149
76,30/09/2005,"-51,55","0,31","3,79",,"0,26","R$ 22,87 B","16.384,13%",149
77,30/06/2005,"-20,36","0,22","2,59",,"0,19","R$ 17,20 B","22.826,71%",149
78,31/03/2005,"11,57","0,23","2,52",,"0,18","R$ 17,40 B","21.970,24%",149
79,31/12/2004,"14,21","0,26","0,92",,"0,15","R$ 18,97 B","16.631,92%",149
80,30/09/2004,"9,38","0,34","3,52",,"0,26","R$ 24,51 B","12.839,99%",149
81,30/06/2004,"4,75","0,28","2,96",,"0,22","R$ 21,15 B","15.423,31%",149
82,31/03/2004,"14,68","0,21","2,21",,"0,16","R$ 14,09 B","20.912,19%",149
83,31/12/2003,"63,54","0,30","1,06",,"0,17","R$ 20,22 B","15.144,31%",149
84,30/09/2003,"-5,78","0,32","2,69",,"0,24","R$ 22,79 B","14.394,45%",149
85,30/06/2003,"-8,95","0,18","1,73",,"0,13","R$ 10,56 B","26.296,04%",149
86,31/03/2003,"23,15","0,20","2,70",,"0,15","R$ 12,60 B","23.421,57%",149
87,31/12/2002,"9,67","0,16","0,55",,"0,09","R$ 9,76 B","3.466,80%",149
88,30/09/2002,"2,46","0,14","3,83",,"0,10","R$ 9,56 B","39.697,19%",149
89,30/06/2002,"5,54","0,17","4,23",,"0,14","R$ 11,77 B","33.266,43%",149
90,31/03/2002,"6,64","0,25","5,26",,"0,20","R$ 17,69 B","23.490,72%",149
91,31/12/2001,"5,82","0,29","1,06",,"0,18","R$ 20,82 B","19.893,70%",149
92,30/06/2001,"4,81","0,27","4,99",,"0,22","R$ 19,47 B","19.737,99%",149
93,31/03/2001,"4,41","0,23","4,63",,"0,19","R$ 16,60 B","22.802,01%",149
94,31/12/2000,"7,88","0,31","1,58",,"0,21","R$ 21,02 B","17.544,88%",149
95,30/09/2000,"-27,93","0,30","7,92",,"0,25","R$ 18,44 B","18.360,92%",149
96,30/06/2000,"-27,73","0,38","10,12",,"0,32","R$ 21,75 B","14.722,97%",149
97,31/03/2000,"-22,62","0,30","7,86",,"0,25","R$ 16,19 B","19.198,04%",149
