,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
21,30/06/2019,"8,54%","9,94%","12,94%","15,05%","7,74%","2,33%","30,60%","4,23%","19,23%","32,88%","0,55","4,87","3,87","9,34"
22,31/03/2019,"10,27%","11,59%","15,57%","17,56%","-13,82%","-5,72%","37,68%","-10,67%","25,14%","38,02%","0,54","4,91","3,91","10,05"
23,31/12/2018,"12,87%","14,53%","19,50%","22,02%","2,74%","1,12%","48,51%","2,37%","37,25%","48,89%","0,47","4,49","3,49","4,77"
24,30/09/2018,"13,14%","14,76%","19,91%","22,36%","-6,78%","-2,67%","47,22%","-5,89%","39,02%","50,49%","0,45","3,91","2,91","3,28"
25,30/06/2018,"10,78%","12,05%","16,33%","18,26%","1,13%","0,42%","44,44%","1,02%","35,89%","48,15%","0,41","3,32","2,32","2,49"
26,31/03/2018,"9,86%","11,06%","14,94%","16,76%","20,47%","7,37%","42,58%","19,27%","34,82%","47,44%","0,38","2,41","1,41","1,99"
27,31/12/2017,"8,49%","9,54%","12,86%","14,45%","17,82%","6,15%","38,70%","17,18%","30,97%","44,30%","0,36","2,45","1,45","2,38"
28,30/09/2017,"3,98%","4,47%","6,03%","6,78%","9,17%","3,39%","35,45%","10,22%","15,88%","30,26%","0,33","2,54","1,54","3,91"
29,30/06/2017,"2,81%","3,18%","4,25%","4,81%","2,39%","0,92%","32,54%","2,77%","11,43%","26,28%","0,33","2,68","1,68","5,09"
30,31/03/2017,"2,27%","2,54%","3,44%","3,85%","9,86%","3,54%","30,58%","10,79%","9,27%","24,30%","0,33","2,78","1,78","5,59"
31,31/12/2016,"3,51%","3,88%","5,32%","5,87%","18,41%","5,99%","33,50%","17,12%","13,33%","27,53%","0,35","2,90","1,90","4,56"
32,30/09/2016,"7,27%","7,98%","11,02%","12,09%","27,79%","8,76%","36,40%","24,50%","25,87%","39,61%","0,36","2,71","1,71","3,03"
33,30/06/2016,"9,65%","10,77%","14,62%","16,31%","14,81%","5,22%","40,20%","13,39%","31,22%","44,19%","0,39","2,59","1,59","2,38"
34,31/03/2016,"9,71%","10,73%","14,71%","16,26%","10,07%","3,36%","40,76%","8,92%","31,64%","44,78%","0,38","2,79","1,79","2,56"
35,31/12/2015,"8,86%","9,94%","13,42%","15,06%","-8,97%","-3,29%","39,51%","-9,05%","30,03%","43,91%","0,36","3,07","2,07","2,95"
36,30/09/2015,"7,91%","8,89%","11,99%","13,46%","-13,91%","-5,29%","36,78%","-15,10%","28,19%","43,00%","0,35","3,17","2,17","3,05"
37,30/06/2015,"5,75%","6,36%","8,71%","9,64%","-7,96%","-3,23%","31,45%","-9,98%","22,44%","38,07%","0,32","2,84","1,84","3,33"
38,31/03/2015,"4,58%","5,07%","6,94%","7,68%","-11,23%","-4,53%","28,43%","-15,29%","19,43%","35,83%","0,30","2,99","1,99","3,98"
39,31/12/2014,"3,70%","4,08%","5,60%","6,19%","-2,45%","-0,96%","26,28%","-3,60%","16,93%","33,67%","0,27","2,73","1,73","4,12"
40,30/09/2014,"3,34%","3,71%","5,06%","5,62%","-1,14%","-0,46%","25,55%","-1,81%","15,85%","31,93%","0,26","2,63","1,63","4,54"
41,30/06/2014,"3,23%","3,60%","4,90%","5,46%","2,66%","1,07%","25,90%","4,51%","15,74%","32,48%","0,24","2,46","1,46","4,57"
42,31/03/2014,"3,55%","3,99%","5,38%","6,04%","-0,56%","-0,24%","27,09%","-1,04%","18,18%","34,44%","0,23","2,48","1,48","4,60"
43,31/12/2013,"3,29%","3,70%","4,99%","5,61%","-2,00%","-0,87%","26,34%","-3,88%","17,15%","32,78%","0,22","2,54","1,54","4,93"
44,30/09/2013,"3,16%","3,54%","4,79%","5,36%","-1,16%","-0,54%","26,31%","-2,34%","16,64%","31,81%","0,23","2,46","1,46","4,77"
45,30/06/2013,"2,66%","2,97%","4,03%","4,50%","-1,79%","-0,83%","25,00%","-3,66%","14,94%","29,55%","0,23","2,48","1,48","4,74"
46,31/03/2013,"2,29%","2,62%","3,48%","3,97%","-2,18%","-0,96%","23,56%","-3,98%","11,55%","25,53%","0,24","2,34","1,34","4,99"
47,31/12/2012,"2,07%","2,37%","3,14%","3,59%","-1,88%","-0,84%","22,26%","-3,51%","10,48%","24,49%","0,24","2,30","1,30","5,02"
48,30/09/2012,"2,31%","2,64%","3,50%","4,00%","-0,08%","-0,04%","20,38%","-0,16%","11,76%","25,20%","0,24","2,17","1,17","4,71"
49,30/06/2012,"2,19%","2,54%","3,31%","3,85%","-4,09%","-2,01%","19,23%","-8,32%","11,10%","24,80%","0,24","2,16","1,16","5,60"
50,31/03/2012,"2,22%","2,58%","3,36%","3,92%","-0,48%","-0,22%","19,56%","-0,87%","11,31%","24,70%","0,26","2,27","1,27","4,81"
51,31/12/2011,"3,12%","3,70%","4,72%","5,61%","0,35%","0,16%","22,20%","0,62%","13,95%","26,94%","0,26","2,24","1,24","4,19"
52,30/09/2011,"2,89%","3,43%","4,37%","5,20%","0,87%","0,39%","24,54%","1,54%","13,42%","25,99%","0,25","2,19","1,19","4,33"
53,30/06/2011,"3,74%","4,50%","5,66%","6,81%","9,54%","4,40%","28,82%","16,63%","17,58%","29,60%","0,26","2,03","1,03","3,06"
54,31/03/2011,"6,96%","7,51%","10,54%","11,37%","17,50%","6,16%","31,42%","17,17%","21,27%","32,97%","0,36","2,15","1,15","3,40"
55,31/12/2010,"8,46%","9,10%","12,81%","13,79%","17,54%","6,03%","30,25%","17,04%","25,51%","37,16%","0,35","2,19","1,19","2,04"
56,30/09/2010,"7,75%","8,28%","11,74%","12,55%","14,99%","5,33%","29,19%","15,47%","24,58%",NA,"0,34","2,27","1,27",NA
57,30/06/2010,"6,34%","6,65%","9,60%","10,08%","14,13%","4,79%","25,84%","14,81%","21,69%",NA,"0,32","2,17","1,17",NA
58,31/03/2010,"4,93%","5,18%","7,47%","7,84%","24,00%","7,13%","22,12%","23,07%","18,06%",NA,"0,31","2,84","1,84",NA
59,31/12/2009,"3,66%","3,84%","5,55%","5,83%","23,50%","6,77%","23,01%","22,21%","13,55%",NA,"0,31","2,91","1,91",NA
60,30/09/2009,"4,64%","4,81%","7,03%","7,29%","5,84%","2,05%","26,46%","6,12%","16,17%",NA,"0,34","2,81","1,81",NA
61,30/06/2009,"5,86%","6,07%","8,88%","9,20%","-5,47%","-2,17%","29,85%","-5,98%","19,27%",NA,"0,36","2,95","1,95",NA
62,31/03/2009,"6,76%","6,98%","10,24%","10,58%","-10,75%","-4,18%","34,30%","-12,04%","22,99%",NA,"0,35","3,36","2,36",NA
63,31/12/2008,"6,53%","7,11%","9,89%","10,78%","-10,28%","-3,94%","34,85%","-11,11%","23,08%",NA,"0,35","3,47","2,47",NA
64,30/09/2008,"5,41%","5,84%","8,19%","8,84%","2,60%","1,02%","34,57%","2,90%","19,41%",NA,"0,35","2,85","1,85",NA
65,30/06/2008,"4,93%","5,31%","7,47%","8,05%","13,41%","5,33%","34,12%","15,33%","18,16%",NA,"0,35","2,52","1,52",NA
66,31/03/2008,"4,53%","4,85%","6,86%","7,35%","13,64%","5,40%","33,89%","15,74%","16,94%",NA,"0,34","2,57","1,57",NA
67,31/12/2007,"4,53%","4,70%","6,87%","7,12%","13,44%","5,31%","34,77%","15,82%","16,61%",NA,"0,34","2,61","1,61",NA
68,30/09/2007,"5,47%","5,70%","8,29%","8,63%","13,49%","5,69%","35,28%","16,54%","19,87%",NA,"0,34","2,55","1,55",NA
69,30/06/2007,"6,11%","6,39%","9,26%","9,68%","11,84%","5,30%","36,39%","14,20%","20,66%",NA,"0,37","2,51","1,51",NA
70,31/03/2007,"7,27%","7,58%","11,02%","11,49%","12,19%","5,34%","36,77%","12,23%","20,86%",NA,"0,44","2,52","1,52",NA
71,31/12/2006,"7,36%","7,69%","11,16%","11,65%","14,27%","6,05%","37,06%","14,32%","20,99%",NA,"0,42","2,53","1,53",NA
72,30/09/2006,"7,13%","7,45%","10,80%","11,28%","10,78%","5,03%","35,79%","11,47%","20,08%",NA,"0,44","2,37","1,37",NA
73,30/06/2006,"6,75%","7,05%","10,23%","10,69%","13,11%","5,81%","35,12%","13,72%","19,35%",NA,"0,42","2,23","1,23",NA
74,31/03/2006,"6,94%","7,25%","10,52%","10,99%","19,77%","8,36%","35,73%","19,59%","20,51%",NA,"0,43","2,28","1,28",NA
75,31/12/2005,"8,90%","9,28%","13,48%","14,06%","18,19%","8,34%","36,71%","17,93%","22,01%",NA,"0,47","2,36","1,36",NA
76,30/09/2005,"9,72%","10,10%","14,73%","15,30%","23,67%","10,26%","39,37%","23,77%","25,05%",NA,"0,43","2,14","1,14",NA
77,30/06/2005,"11,67%","12,11%","17,67%","18,35%","30,07%","12,12%","44,02%","28,97%","30,54%",NA,"0,42","2,26","1,26",NA
78,31/03/2005,"22,18%","22,67%","33,61%","34,35%","28,27%","16,94%","44,37%","22,35%","32,35%",NA,"0,76","2,36","1,36",NA
79,31/12/2004,"23,51%","24,07%","35,62%","36,47%","30,78%","17,72%","45,12%","22,84%","32,89%",NA,"0,78","2,18","1,18",NA
80,30/09/2004,"15,10%","15,59%","22,88%","23,62%","20,03%","11,62%","46,08%","29,47%","42,69%",NA,"0,39","2,31","1,31",NA
81,30/06/2004,"13,38%","13,84%","20,27%","20,98%","11,00%","6,14%","43,98%","17,63%","42,31%",NA,"0,35","2,48","1,48",NA
82,31/03/2004,"10,66%","11,01%","16,15%","16,69%","22,59%","11,45%","50,48%","36,05%","43,24%",NA,"0,32","1,67","0,67",NA
83,31/12/2003,"11,04%","11,40%","16,73%","17,28%","25,19%","12,00%","52,95%","38,14%","45,48%",NA,"0,31","1,74","0,74",NA
84,30/09/2003,"11,23%","11,66%","17,01%","17,67%","29,84%","13,12%","54,78%","42,21%","47,42%",NA,"0,31","1,72","0,72",NA
85,30/06/2003,"12,56%","12,62%","19,03%","19,12%","25,21%","13,09%","55,11%","36,28%","47,36%",NA,"0,36","1,79","0,79",NA
86,31/03/2003,"12,29%","12,41%","18,62%","18,81%","16,55%","9,16%","53,76%","24,97%","46,31%",NA,"0,37","1,97","0,97",NA
87,31/12/2002,"10,27%","10,32%","15,57%","15,64%","11,46%","5,77%","50,19%","18,75%","42,56%",NA,"0,31","2,10","1,10",NA
88,30/09/2002,"9,38%","9,64%","14,21%","14,60%","11,65%","5,79%","47,85%","16,15%","38,30%",NA,"0,36","2,27","1,27",NA
89,30/06/2002,"8,22%","8,31%","12,45%","12,58%","7,58%","4,33%","45,52%","13,86%","35,58%",NA,"0,31","1,93","0,93",NA
90,31/03/2002,"7,88%","7,97%","11,94%","12,07%","8,70%","4,96%","44,96%","15,78%","34,19%",NA,"0,31","1,81","0,81",NA
91,31/12/2001,"8,51%","8,66%","12,90%","13,11%","7,61%","4,44%","46,94%","13,83%","36,11%",NA,"0,32","1,99","0,99",NA
92,30/06/2001,"9,75%","9,96%","14,77%","15,09%","10,30%","5,92%","52,51%","18,30%","42,86%",NA,"0,32","1,75","0,75",NA
93,31/03/2001,"10,37%","10,59%","15,71%","16,05%","12,36%","6,89%","55,58%","21,70%","46,76%",NA,"0,32","1,75","0,75",NA
94,31/12/2000,"10,61%","10,61%","16,08%","16,08%","17,54%","9,16%","56,18%","29,31%","47,67%",NA,"0,31","1,72","0,72",NA
95,30/09/2000,"10,76%","10,98%","16,30%","16,64%","21,95%","10,61%","57,73%","34,14%","49,37%",NA,"0,31","1,68","0,68",NA
96,30/06/2000,"9,60%","9,86%","14,54%","14,93%","17,05%","8,39%","54,57%","27,83%","46,22%",NA,"0,30","1,74","0,74",NA
97,31/03/2000,"7,86%","8,08%","11,91%","12,24%","10,95%","5,44%","50,84%","19,69%","41,66%",NA,"0,28","1,79","0,79",NA
