,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield
46,31/03/2013,"16,50","0,64","0,17","1,65","0,12","R$ 7,41 B","2,09%"
47,31/12/2012,"14,91","0,68","0,18","1,59","0,13","R$ 7,81 B","2,48%"
48,30/09/2012,"12,93","0,75","0,20","1,69","0,14","R$ 8,90 B","2,80%"
49,30/06/2012,"10,74","0,79","0,21","2,24","0,14","R$ 8,90 B","2,82%"
50,31/03/2012,"11,01","0,87","0,22","4,81","0,16","R$ 8,85 B","2,88%"
51,31/12/2011,"9,41","0,79","0,20","4,18","0,14","R$ 8,40 B","3,06%"
52,30/09/2011,"8,74","0,75","0,20","5,63","0,14","R$ 7,45 B","3,13%"
53,30/06/2011,"8,04","0,71","0,18","2,48","0,13","R$ 6,30 B","4,13%"
54,31/03/2011,"9,21","1,04","0,24","1,86","0,18","R$ 8,42 B","3,38%"
55,31/12/2010,"10,56","1,21","0,30","2,30","0,22","R$ 10,50 B","2,44%"
56,30/09/2010,"9,17","1,10","0,31","2,06","0,21","R$ 10,35 B","3,54%"
57,30/06/2010,"11,01","1,29","0,40","2,37","0,24","R$ 12,82 B","2,13%"
58,31/03/2010,"20,01","1,29","0,42","2,09","0,24","R$ 12,55 B","1,57%"
59,31/12/2009,"31,96","1,42","0,45","1,80","0,26","R$ 13,03 B","1,81%"
60,30/09/2009,"62,36","1,56","0,00","37,62","1,32","R$ 13,56 B","1,21%"
61,30/06/2009,"44,92","1,21","0,00","13,13","1,03","R$ 10,74 B","4,18%"
62,31/03/2009,"8,70","0,98","0,00","12,54","0,84","R$ 9,27 B","6,34%"
63,31/12/2008,"5,52","0,80","0,00","9,57","0,69","R$ 7,51 B","8,58%"
64,30/09/2008,"6,63","0,93","0,00",NA,"0,79","R$ 7,88 B","7,83%"
65,30/06/2008,"14,32","2,43","0,00",NA,"2,03","R$ 17,93 B","2,53%"
66,31/03/2008,"16,29","3,13","0,00",NA,"3,05","R$ 18,26 B","2,19%"
67,31/12/2007,"10,93","2,14","0,00",NA,"2,06","R$ 11,92 B","3,56%"
68,30/09/2007,"10,95","2,39","0,00",NA,"2,33","R$ 13,12 B","3,25%"
69,30/06/2007,"9,02","2,19","0,46",NA,"0,41","R$ 11,95 B","3,73%"
70,31/03/2007,"7,61","1,99","0,41",NA,"0,37","R$ 10,35 B","4,19%"
71,31/12/2006,"6,23","1,76","0,36",NA,"0,31","R$ 8,60 B","5,04%"
72,30/09/2006,"5,27","1,51","0,31",NA,"0,27","R$ 7,38 B","5,39%"
73,30/06/2006,"5,51","1,63","0,34",NA,"0,29","R$ 7,59 B","5,21%"
74,31/03/2006,"3,69","1,14","0,23",NA,"0,21","R$ 5,09 B","5,11%"
75,31/12/2005,"5,18","1,71","0,31",NA,"0,30","R$ 7,11 B","5,57%"
76,30/09/2005,"3,45","1,27","0,22",NA,"0,23","R$ 5,00 B","7,30%"
77,30/06/2005,"2,46","1,10","0,18",NA,"0,20","R$ 4,15 B","10,13%"
78,31/03/2005,"1,76","0,85","0,13",NA,"0,14","R$ 2,85 B","9,37%"
79,31/12/2004,"3,67","1,78","0,27",NA,"0,28","R$ 5,58 B","8,20%"
80,30/09/2004,"3,82","1,71","0,26",NA,"0,28","R$ 4,81 B","7,24%"
81,30/06/2004,"5,31","1,95","0,28",NA,"0,28","R$ 4,69 B","5,14%"
82,31/03/2004,"4,87","1,44","0,21",NA,"0,20","R$ 3,05 B","6,14%"
83,31/12/2003,"5,21","1,52","0,22",NA,"0,21","R$ 3,17 B","5,76%"
84,30/09/2003,"4,33","1,07","0,16",NA,"0,13","R$ 1,89 B","9,93%"
85,30/06/2003,"2,97","0,85","0,13",NA,"0,10","R$ 1,51 B","10,79%"
86,31/03/2003,"1.464,17","435,94","67,20",NA,"48,51","R$ 243,50 B","11,97%"
87,31/12/2002,"2,80","0,77","0,13",NA,"0,08","R$ 1,11 B","17.908,05%"
88,30/09/2002,"2,68","0,66","0,13",NA,"0,08","R$ 949,37 M","12.636,00%"
89,30/06/2002,"3,11","0,65","0,14",NA,"0,09","R$ 911,39 M","16.511,36%"
90,31/03/2002,"3,85","0,75","0,17",NA,"0,11","R$ 1,00 B","6.874,00%"
91,31/12/2001,"3,57","0,68","0,15",NA,"0,09","R$ 918,39 M","7.899,33%"
92,30/06/2001,"2,68","0,48","0,11",NA,"0,08","R$ 609,84 M","8.958,26%"
93,31/03/2001,"2,98","0,52","0,00",NA,"0,48","R$ 658,28 M","8,51%"
94,31/12/2000,"2,87","0,54","0,12",NA,"0,09","R$ 677,13 M","8,48%"
95,30/09/2000,"2,72","0,52","0,00",NA,"0,48","R$ 680,60 M","7,89%"
96,30/06/2000,"2,82","0,57","0,00",NA,"0,52","R$ 746,99 M","7,52%"
97,31/03/2000,"1,57","0,31","0,00",NA,"0,28","R$ 397,82 M","7,84%"
