,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield
54,31/03/2011,"8,52","1,09","1,48","6,69","0,46","R$ 5,48 B","3,58%"
55,31/12/2010,"9,85","1,10","1,51","6,04","0,45","R$ 5,49 B","3,38%"
56,30/09/2010,"15,71","0,90","1,23","4,02","0,36","R$ 4,45 B","4,29%"
57,30/06/2010,"26,48","0,99","1,41","4,63","0,39","R$ 4,84 B","4,46%"
58,31/03/2010,"13,13","1,05","1,61","4,77","0,42","R$ 5,02 B","3,82%"
59,31/12/2009,"13,42","1,87","1,51","5,34","0,56","R$ 4,67 B","2,90%"
60,30/09/2009,"19,80","1,51","1,36","9,58","0,51","R$ 4,55 B","2,08%"
61,30/06/2009,"-14,43","1,33","1,14","10,38","0,43","R$ 4,15 B","4,65%"
62,31/03/2009,"-8,26","1,41","1,04","175,38","0,39","R$ 3,50 B","3,83%"
63,31/12/2008,"-7,24","1,12","0,81","-23,03","0,31","R$ 3,07 B","9,86%"
64,30/09/2008,"41,18","1,11","0,99",NA,"0,35","R$ 3,56 B","8,53%"
65,30/06/2008,"9,86","1,65","1,70",NA,"0,61","R$ 6,72 B","6,22%"
66,31/03/2008,"11,77","2,23","2,21",NA,"0,78","R$ 8,51 B","4,90%"
67,31/12/2007,"8,79","1,99","1,95",NA,"0,68","R$ 7,98 B","5,44%"
68,30/09/2007,"10,12","2,40","2,37",NA,"0,87","R$ 11,63 B","4,44%"
69,30/06/2007,"9,72","2,04","2,03",NA,"0,79","R$ 6,10 B","4,22%"
70,31/03/2007,"11,56","2,13","2,00",NA,"0,84","R$ 5,73 B","4,37%"
71,31/12/2006,"9,52","1,83","1,66",NA,"0,74","R$ 5,80 B","4,41%"
72,30/09/2006,"11,09","1,75","1,61",NA,"0,81","R$ 4,56 B","4,61%"
73,30/06/2006,"12,31","1,73","1,65",NA,"0,81","R$ 4,56 B","4,10%"
74,31/03/2006,"13,67","1,95","1,75",NA,"0,96","R$ 4,85 B","3,77%"
75,31/12/2005,"12,41","1,71","1,42",NA,"0,82","R$ 3,78 B","5,13%"
76,30/09/2005,"9,59","1,56","1,30",NA,"0,76","R$ 3,51 B","5,51%"
77,30/06/2005,"8,13","1,55","1,27",NA,"0,78","R$ 3,94 B","4,74%"
78,31/03/2005,"7,91","1,64","1,32",NA,"0,79","R$ 3,89 B","4,64%"
79,31/12/2004,"10,29","2,22","1,72",NA,"1,07","R$ 4,57 B","6,07%"
80,30/09/2004,"10,02","1,96","1,63",NA,"1,06","R$ 4,27 B","6,64%"
81,30/06/2004,"28,36","1,91","1,51",NA,"0,95","R$ 3,96 B","7,05%"
82,31/03/2004,"3,33","1,82","1,29",NA,"0,87","R$ 3,51 B","7,82%"
83,31/12/2003,"3,35","1,84","1,13",NA,"0,88","R$ 3,34 B","2,03%"
84,30/09/2003,"1,99","1,37","0,82",NA,"0,71","R$ 2,86 B","2,55%"
85,30/06/2003,"2,37","1,21","0,78",NA,"0,45","R$ 2,75 B","0,00%"
86,31/03/2003,"-12,63","1,68","0,62",NA,"0,40","R$ 2,06 B","0,00%"
87,31/12/2002,"-6,18","1,19","0,46",NA,"0,27","R$ 1,64 B","0,00%"
88,30/09/2002,"-1,38","1,20","0,35",NA,"0,18","R$ 947,72 M","3,79%"
89,30/06/2002,"-3,91","0,75","0,48",NA,"0,18","R$ 935,69 M","3,87%"
90,31/03/2002,"11,31","0,71","0,74",NA,"0,20","R$ 1,01 B","3,37%"
91,31/12/2001,"14,84","0,91","1,53",NA,"0,26","R$ 1,12 B","2,65%"
92,30/06/2001,"4,97","1,10","1,19",NA,"0,63","R$ 524,66 M","0,00%"
93,31/03/2001,"7,34","1,25","1,36",NA,"0,68","R$ 524,66 M","0,00%"
94,31/12/2000,"5,88","1,27","1,33",NA,"0,68","R$ 524,66 M","0,00%"
95,30/09/2000,"5,07","1,24","1,32",NA,"0,73","R$ 524,66 M","0,00%"
96,30/06/2000,"7,70","1,34","1,46",NA,"0,74","R$ 524,66 M","0,00%"
97,31/03/2000,"10,48","1,43","1,62",NA,"0,73","R$ 524,66 M","0,00%"
